#bamPEFragmentSize
Size	Occurrences	Sample
301	43	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
302	37	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
303	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
304	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
305	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
306	38	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
307	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
308	40	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
309	39	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
310	43	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
311	43	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
312	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
313	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
314	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
315	40	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
316	37	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
317	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
318	40	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
319	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
320	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
321	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
322	38	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
323	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
324	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
325	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
326	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
327	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
328	33	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
329	48	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
330	37	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
331	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
332	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
333	39	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
334	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
335	38	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
336	37	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
337	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
338	40	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
339	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
340	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
341	42	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
342	33	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
343	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
344	33	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
345	41	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
346	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
347	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
348	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
349	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
350	38	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
351	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
352	47	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
353	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
354	39	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
355	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
356	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
357	33	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
358	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
359	46	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
360	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
361	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
362	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
363	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
364	43	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
365	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
366	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
367	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
368	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
369	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
370	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
371	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
372	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
373	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
374	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
375	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
376	38	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
377	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
378	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
379	37	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
380	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
381	39	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
382	40	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
383	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
384	45	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
385	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
386	46	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
387	37	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
388	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
389	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
390	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
391	39	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
392	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
393	33	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
394	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
395	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
396	33	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
397	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
398	48	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
399	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
400	49	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
401	37	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
402	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
403	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
404	40	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
405	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
406	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
407	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
408	33	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
409	39	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
410	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
411	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
412	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
413	34	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
414	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
415	38	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
416	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
417	35	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
418	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
419	39	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
420	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
421	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
422	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
423	38	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
424	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
425	32	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
426	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
427	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
428	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
429	31	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
430	38	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
431	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
432	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
433	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
434	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
435	38	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
436	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
437	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
438	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
439	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
440	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
441	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
442	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
443	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
444	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
445	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
446	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
447	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
448	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
449	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
450	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
451	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
452	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
453	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
454	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
455	36	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
456	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
457	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
458	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
459	27	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
460	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
461	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
462	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
463	30	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
464	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
465	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
466	26	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
467	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
468	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
469	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
470	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
471	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
472	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
473	24	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
474	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
475	29	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
476	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
477	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
478	28	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
479	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
480	25	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
481	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
482	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
483	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
484	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
485	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
486	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
487	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
488	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
489	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
490	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
491	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
492	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
493	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
494	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
495	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
496	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
497	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
498	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
499	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
500	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
501	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
502	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
503	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
504	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
505	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
506	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
507	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
508	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
509	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
510	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
511	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
512	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
513	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
514	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
515	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
516	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
517	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
518	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
519	8	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
520	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
521	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
522	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
523	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
524	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
525	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
526	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
527	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
528	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
529	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
530	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
531	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
532	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
533	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
534	20	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
535	22	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
536	8	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
537	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
538	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
539	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
540	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
541	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
542	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
543	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
544	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
545	23	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
546	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
547	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
548	7	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
549	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
550	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
551	21	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
552	9	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
553	8	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
554	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
555	7	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
556	18	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
557	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
558	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
559	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
560	17	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
561	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
562	19	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
563	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
564	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
565	14	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
566	5	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
567	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
568	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
569	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
570	10	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
571	9	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
572	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
573	11	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
574	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
575	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
576	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
577	8	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
578	6	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
579	16	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
580	13	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
581	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
582	12	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
583	4	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
584	9	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
585	15	/home/darellplascencia/paper0/data/processed/filtered_v5/zhang_2024/sham_WT_merged.bam
