#bamPEFragmentSize
Size	Occurrences	Sample
184	80	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
185	97	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
186	121	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
187	94	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
188	118	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
189	79	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
190	75	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
191	84	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
192	79	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
193	86	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
194	94	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
195	88	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
196	89	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
197	93	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
198	94	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
199	98	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
200	87	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
201	95	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
202	93	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
203	85	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
204	88	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
205	88	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
206	89	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
207	96	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
208	100	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
209	104	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
210	80	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
211	94	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
212	88	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
213	87	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
214	93	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
215	103	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
216	92	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
217	88	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
218	84	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
219	79	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
220	67	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
221	77	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
222	81	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
223	98	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
224	98	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
225	94	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
226	84	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
227	81	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
228	78	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
229	74	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
230	85	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
231	56	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
232	99	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
233	86	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
234	78	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
235	62	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
236	64	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
237	84	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
238	74	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
239	73	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
240	70	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
241	68	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
242	69	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
243	59	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/PL_merged.bam
