#bamPEFragmentSize
Size	Occurrences	Sample
227	94	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
228	99	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
229	86	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
230	80	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
231	78	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
232	79	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
233	63	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
234	78	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
235	76	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
236	72	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
237	94	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
238	70	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
239	59	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
240	59	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
241	63	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
242	57	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
243	42	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
244	74	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
245	66	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
246	76	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
247	73	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
248	65	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
249	50	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
250	66	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
251	65	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
252	63	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
253	52	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
254	56	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
255	54	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
256	52	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
257	62	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
258	43	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
259	40	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
260	42	/home/darellplascencia/paper0/data/processed/filtered_v5/holtman_wendeln_2022/LL_merged.bam
